Time ,Open,High,Low,Close,Volume 
2015.06.02 08:00:00,1.09491,1.0984,1.09465,1.09831,14139.72
2015.06.02 09:00:00,1.09831,1.09945,1.09608,1.09824,16997.11
2015.06.02 10:00:00,1.09824,1.10388,1.09808,1.10188,19974.31
2015.06.02 11:00:00,1.10189,1.10561,1.10189,1.10302,17691.18
2015.06.02 12:00:00,1.10304,1.10684,1.10234,1.10657,18955.46
2015.06.02 13:00:00,1.10659,1.1195,1.10652,1.11268,31181.46
2015.06.02 14:00:00,1.11265,1.11556,1.11163,1.11286,22134.56
2015.06.02 15:00:00,1.11286,1.11345,1.11135,1.11284,14463.65
2015.06.02 16:00:00,1.11284,1.11776,1.1126,1.11755,15267.7
2015.06.02 17:00:00,1.11755,1.11885,1.11659,1.11797,9667.49
2015.06.02 18:00:00,1.11797,1.11841,1.11603,1.11731,7789.66
2015.06.02 19:00:00,1.1173,1.11734,1.11419,1.11453,6787.48
2015.06.02 20:00:00,1.11441,1.11539,1.11421,1.11516,3800.38
2015.06.02 21:00:00,1.11516,1.1157,1.11497,1.11519,1988.78
2015.06.02 22:00:00,1.11517,1.11535,1.11475,1.11515,2517.32
2015.06.02 23:00:00,1.11513,1.11583,1.11479,1.11479,3635.31
2015.06.03 00:00:00,1.11479,1.11502,1.11344,1.11429,6147.64
2015.06.03 01:00:00,1.1143,1.11757,1.11415,1.11745,6876.81
2015.06.03 02:00:00,1.11746,1.11747,1.11546,1.11599,5425.3
2015.06.03 03:00:00,1.116,1.11616,1.11519,1.11569,3732.06
2015.06.03 04:00:00,1.1157,1.1174,1.11559,1.11631,5210.88
2015.06.03 05:00:00,1.1163,1.11885,1.11619,1.11758,7533.83
2015.06.03 06:00:00,1.11757,1.119,1.11544,1.11689,12644.68
2015.06.03 07:00:00,1.11687,1.11687,1.11229,1.1141,20192.6
2015.06.03 08:00:00,1.11413,1.1164,1.11231,1.11317,16092.85
2015.06.03 09:00:00,1.11317,1.1141,1.1104,1.11208,14575.82
2015.06.03 10:00:00,1.11207,1.11341,1.11131,1.11218,10371.52
2015.06.03 11:00:00,1.11219,1.11282,1.11129,1.1117,12001.62
2015.06.03 12:00:00,1.1117,1.11422,1.10799,1.11219,26179.24
2015.06.03 13:00:00,1.11216,1.12376,1.11207,1.1215,33257.88
2015.06.03 14:00:00,1.12156,1.1274,1.12156,1.12655,25957.06
2015.06.03 15:00:00,1.12659,1.12839,1.12612,1.12831,16714.04
2015.06.03 16:00:00,1.12832,1.12851,1.12489,1.1255,11177.81
2015.06.03 17:00:00,1.1255,1.1268,1.12438,1.12497,7646.72
2015.06.03 18:00:00,1.12498,1.12568,1.12431,1.12517,5585.07
2015.06.03 19:00:00,1.12517,1.1276,1.12495,1.12744,5815.7
2015.06.03 20:00:00,1.12746,1.12767,1.12701,1.1275,4303.36
2015.06.03 21:00:00,1.12742,1.12748,1.12658,1.12678,1113.76
2015.06.03 22:00:00,1.12683,1.12725,1.12569,1.12663,3471.55
2015.06.03 23:00:00,1.12661,1.12701,1.12539,1.12614,3951.58
2015.06.04 00:00:00,1.12612,1.12652,1.12582,1.1261,4701.02
2015.06.04 01:00:00,1.12611,1.12664,1.12534,1.12595,6456.44
2015.06.04 02:00:00,1.12595,1.12694,1.12579,1.12662,3737.96
2015.06.04 03:00:00,1.12661,1.1275,1.12661,1.127,5169.58
2015.06.04 04:00:00,1.12699,1.1273,1.12633,1.12671,3699.09
2015.06.04 05:00:00,1.1267,1.12745,1.12629,1.12675,5629.52
2015.06.04 06:00:00,1.12674,1.12739,1.12343,1.12393,13335.79
2015.06.04 07:00:00,1.12393,1.12697,1.12306,1.1259,17607.26
2015.06.04 08:00:00,1.1259,1.138,1.12552,1.13371,28840.25
2015.06.04 09:00:00,1.13368,1.13615,1.13331,1.13563,17894.34
2015.06.04 10:00:00,1.13563,1.13688,1.13455,1.13585,14389.4
2015.06.04 11:00:00,1.13585,1.13665,1.13245,1.13284,13263.59
2015.06.04 12:00:00,1.13286,1.1331,1.12862,1.1294,19912.39
2015.06.04 13:00:00,1.12939,1.1295,1.12398,1.12734,25278.33
2015.06.04 14:00:00,1.12734,1.12984,1.12609,1.12826,18600.53
2015.06.04 15:00:00,1.12825,1.12878,1.1255,1.12702,13622.25
2015.06.04 16:00:00,1.12701,1.13185,1.12612,1.1288,12736.5
2015.06.04 17:00:00,1.12877,1.12944,1.12231,1.12414,11650.71
2015.06.04 18:00:00,1.12414,1.12564,1.12355,1.12453,8005.94
2015.06.04 19:00:00,1.12451,1.12506,1.12366,1.12387,6138.49
2015.06.04 20:00:00,1.12386,1.12475,1.12378,1.12386,3933.27
2015.06.04 21:00:00,1.12386,1.1249,1.1222,1.12246,4257.67
2015.06.04 22:00:00,1.12241,1.12288,1.12019,1.1203,5159.36
2015.06.04 23:00:00,1.12028,1.12094,1.11804,1.12075,5505.29
2015.06.05 00:00:00,1.12072,1.12228,1.12007,1.121,6444.57
2015.06.05 01:00:00,1.121,1.12131,1.1194,1.12103,5474.3
2015.06.05 02:00:00,1.12102,1.1215,1.12085,1.12126,3771.3
2015.06.05 03:00:00,1.12127,1.12146,1.12066,1.12109,4687.96
2015.06.05 04:00:00,1.12108,1.12247,1.12106,1.12185,4074.65
2015.06.05 05:00:00,1.12185,1.12247,1.12114,1.1221,4155.69
2015.06.05 06:00:00,1.12204,1.125,1.12184,1.12476,15847.46
2015.06.05 07:00:00,1.12476,1.12802,1.12391,1.12752,20019.27
2015.06.05 08:00:00,1.12752,1.12783,1.12545,1.12595,13137.82
2015.06.05 09:00:00,1.12594,1.12682,1.12475,1.12635,9731.81
2015.06.05 10:00:00,1.12634,1.12658,1.12174,1.12218,11793.49
2015.06.05 11:00:00,1.12223,1.12368,1.12196,1.12293,12005.17
2015.06.05 12:00:00,1.12292,1.12785,1.10754,1.10978,27099.27
2015.06.05 13:00:00,1.10979,1.11117,1.10496,1.10676,26202.39
2015.06.05 14:00:00,1.10678,1.11305,1.10678,1.11086,21175.48
2015.06.05 15:00:00,1.11086,1.11338,1.11054,1.11087,16078.99
2015.06.05 16:00:00,1.11085,1.11278,1.10944,1.11258,11316.08
2015.06.05 17:00:00,1.11253,1.11353,1.11166,1.11166,8217.26
2015.06.05 18:00:00,1.11165,1.11368,1.11119,1.11177,6195.11
2015.06.05 19:00:00,1.11178,1.11195,1.11108,1.11116,4659.01
2015.06.05 20:00:00,1.11117,1.11214,1.11109,1.11159,3969.37
2015.06.07 21:00:00,1.10996,1.11099,1.10952,1.11001,1249.34
2015.06.07 22:00:00,1.11001,1.11106,1.11,1.11087,2330.71
2015.06.07 23:00:00,1.11087,1.11116,1.1101,1.11029,2971.46
2015.06.08 00:00:00,1.11024,1.11127,1.10845,1.10849,5441.25
2015.06.08 01:00:00,1.10854,1.1105,1.10851,1.1098,5465.41
2015.06.08 02:00:00,1.10979,1.11019,1.10901,1.11009,4452.73
2015.06.08 03:00:00,1.11008,1.11069,1.10974,1.11046,3717.29
2015.06.08 04:00:00,1.11047,1.11085,1.10966,1.11058,3730.15
2015.06.08 05:00:00,1.11058,1.11221,1.11047,1.11221,5317.9
2015.06.08 06:00:00,1.11228,1.11657,1.10872,1.11318,15458.85
2015.06.08 07:00:00,1.11319,1.11786,1.11319,1.11666,19008.49
2015.06.08 08:00:00,1.11667,1.1167,1.11151,1.11208,15784.95
2015.06.08 09:00:00,1.11208,1.1143,1.11168,1.11286,12795.95
2015.06.08 10:00:00,1.11286,1.11388,1.1115,1.11315,10624.82
2015.06.08 11:00:00,1.11316,1.11721,1.11283,1.11575,10985.6
2015.06.08 12:00:00,1.11575,1.12052,1.11553,1.11821,16333.97
2015.06.08 13:00:00,1.11821,1.12256,1.11806,1.12035,17236.93
2015.06.08 14:00:00,1.12035,1.12225,1.11838,1.12065,16281
2015.06.08 15:00:00,1.12063,1.12447,1.11989,1.12309,14972.06
2015.06.08 16:00:00,1.1231,1.12391,1.12278,1.12333,7379.99
2015.06.08 17:00:00,1.12333,1.1275,1.12305,1.12648,11261.79
2015.06.08 18:00:00,1.12648,1.1295,1.12643,1.12764,10876.65
2015.06.08 19:00:00,1.12759,1.12949,1.1274,1.12869,8036.82
2015.06.08 20:00:00,1.12869,1.13071,1.1284,1.12917,4774.1
2015.06.08 21:00:00,1.12916,1.12946,1.12795,1.12798,3380.03
2015.06.08 22:00:00,1.12798,1.12876,1.12794,1.1281,2149.86
2015.06.08 23:00:00,1.12809,1.12839,1.12784,1.12806,2237.74
2015.06.09 00:00:00,1.12805,1.12838,1.12734,1.12807,5575.34
2015.06.09 01:00:00,1.12808,1.13332,1.128,1.13199,8127.62
2015.06.09 02:00:00,1.13198,1.13289,1.13132,1.13216,6536.83
2015.06.09 03:00:00,1.13216,1.13266,1.13157,1.13167,5078.51
2015.06.09 04:00:00,1.13167,1.13198,1.13089,1.13108,4566.66
2015.06.09 05:00:00,1.13108,1.13458,1.13106,1.13395,7507.67
2015.06.09 06:00:00,1.13395,1.13395,1.12909,1.12963,14318.39
2015.06.09 07:00:00,1.12963,1.13083,1.12559,1.12917,19629.32
2015.06.09 08:00:00,1.12918,1.1311,1.12744,1.12821,16761.22
2015.06.09 09:00:00,1.1282,1.12984,1.12656,1.12697,13776.66
2015.06.09 10:00:00,1.12697,1.12745,1.12486,1.12657,14416.81
2015.06.09 11:00:00,1.12657,1.12852,1.12351,1.12397,15213.02
2015.06.09 12:00:00,1.12399,1.12538,1.12142,1.12265,16684.65
2015.06.09 13:00:00,1.12267,1.12657,1.12228,1.12512,16633.57
2015.06.09 14:00:00,1.12518,1.12666,1.12212,1.12441,19823.14
2015.06.09 15:00:00,1.1244,1.12897,1.12425,1.12817,14808.08
2015.06.09 16:00:00,1.12818,1.12901,1.12607,1.12699,8861.03
2015.06.09 17:00:00,1.12699,1.12858,1.12641,1.12845,6807.12
2015.06.09 18:00:00,1.12843,1.12909,1.128,1.12812,5636.72
2015.06.09 19:00:00,1.12812,1.12825,1.1271,1.12755,5607.15
2015.06.09 20:00:00,1.12756,1.12845,1.12748,1.12832,2990.7
2015.06.09 21:00:00,1.12835,1.12836,1.12755,1.12764,1524.27
2015.06.09 22:00:00,1.12762,1.1279,1.12719,1.1274,1927.93
2015.06.09 23:00:00,1.1274,1.12988,1.1274,1.1293,4765.63
2015.06.10 00:00:00,1.12928,1.13079,1.12875,1.1298,7367.58
2015.06.10 01:00:00,1.12981,1.13026,1.12878,1.129,6095.77
2015.06.10 02:00:00,1.129,1.12938,1.12819,1.12851,5923.33
2015.06.10 03:00:00,1.12848,1.12892,1.12762,1.1282,5724.21
2015.06.10 04:00:00,1.1282,1.13,1.12767,1.12958,11688.38
2015.06.10 05:00:00,1.12959,1.13221,1.12848,1.13087,8915.64
2015.06.10 06:00:00,1.13087,1.1316,1.12763,1.12985,13250.07
2015.06.10 07:00:00,1.12993,1.13739,1.12993,1.13607,22238.4
2015.06.10 08:00:00,1.13608,1.13867,1.131,1.13185,20007.09
2015.06.10 09:00:00,1.13186,1.1336,1.12892,1.13004,14564.1
2015.06.10 10:00:00,1.13004,1.13199,1.12809,1.12949,13981.64
2015.06.10 11:00:00,1.12949,1.13048,1.12604,1.12857,13624.2
2015.06.10 12:00:00,1.12857,1.1317,1.12755,1.13071,16262.26
2015.06.10 13:00:00,1.13071,1.13474,1.13048,1.13192,18431.15
2015.06.10 14:00:00,1.13196,1.13313,1.12734,1.13026,20278.89
2015.06.10 15:00:00,1.13027,1.13509,1.12938,1.13068,16962.53
2015.06.10 16:00:00,1.13067,1.13109,1.12856,1.1304,8941.69
2015.06.10 17:00:00,1.1304,1.13179,1.13019,1.13135,6518.9
2015.06.10 18:00:00,1.13133,1.13231,1.13121,1.13169,5178.26
2015.06.10 19:00:00,1.13175,1.13298,1.13132,1.1329,4226.27
2015.06.10 20:00:00,1.13291,1.1332,1.13225,1.13253,3902.42
2015.06.10 21:00:00,1.13252,1.13297,1.13154,1.13193,3020.87
2015.06.10 22:00:00,1.13193,1.13262,1.13141,1.1324,2128.6
2015.06.10 23:00:00,1.1324,1.1324,1.13072,1.13103,2358.66
2015.06.11 00:00:00,1.13102,1.13121,1.13006,1.13017,2869.04
2015.06.11 01:00:00,1.13017,1.13054,1.12837,1.12858,5559.66
2015.06.11 02:00:00,1.12856,1.13025,1.12848,1.13025,4873.66
2015.06.11 03:00:00,1.13023,1.13054,1.12986,1.13016,3074.43
2015.06.11 04:00:00,1.13016,1.13141,1.13006,1.13022,4199.92
2015.06.11 05:00:00,1.13023,1.13103,1.12949,1.13034,4847.7
2015.06.11 06:00:00,1.13029,1.13319,1.12928,1.12994,11830.66
2015.06.11 07:00:00,1.12993,1.12997,1.12504,1.12627,14879.46
2015.06.11 08:00:00,1.12625,1.12688,1.12414,1.12669,13091.43
2015.06.11 09:00:00,1.12669,1.12694,1.12461,1.12655,12172.38
2015.06.11 10:00:00,1.12655,1.12844,1.12634,1.1267,11331.48
2015.06.11 11:00:00,1.12669,1.1269,1.12326,1.12339,10952.68
2015.06.11 12:00:00,1.12338,1.12695,1.11823,1.12534,24679.18
2015.06.11 13:00:00,1.12537,1.12562,1.12053,1.1228,19131.18
2015.06.11 14:00:00,1.12283,1.12415,1.12115,1.12324,19239.11
2015.06.11 15:00:00,1.12325,1.12538,1.12303,1.12367,14290.51
2015.06.11 16:00:00,1.12365,1.12421,1.12254,1.12406,8443.46
2015.06.11 17:00:00,1.12405,1.12469,1.12322,1.12355,5858.98
2015.06.11 18:00:00,1.12357,1.12657,1.12357,1.1264,7519.38
2015.06.11 19:00:00,1.12642,1.12755,1.12567,1.12704,5676.35
2015.06.11 20:00:00,1.12704,1.12779,1.12562,1.12583,4123.99
2015.06.11 21:00:00,1.12583,1.12594,1.12362,1.12385,2407.53
2015.06.11 22:00:00,1.12386,1.1246,1.12386,1.12395,2671.46
2015.06.11 23:00:00,1.12396,1.12478,1.12391,1.12461,3393.82
2015.06.12 00:00:00,1.12461,1.12566,1.12432,1.12529,5667.58
2015.06.12 01:00:00,1.12528,1.12595,1.12468,1.12537,5726.48
2015.06.12 02:00:00,1.12537,1.12578,1.12494,1.12554,3926.14
2015.06.12 03:00:00,1.12553,1.12674,1.12545,1.12576,4005.58
2015.06.12 04:00:00,1.12576,1.12641,1.12239,1.12321,5920.75
2015.06.12 05:00:00,1.12322,1.12486,1.1222,1.1241,6227.91
2015.06.12 06:00:00,1.12407,1.12435,1.12157,1.12195,11991.28
2015.06.12 07:00:00,1.12195,1.12473,1.12188,1.12204,13671.34
2015.06.12 08:00:00,1.12204,1.12299,1.11515,1.11677,17901.26
2015.06.12 09:00:00,1.11677,1.11859,1.11545,1.11784,16891.41
2015.06.12 10:00:00,1.11784,1.12035,1.11772,1.11847,11129.74
2015.06.12 11:00:00,1.1184,1.12094,1.11745,1.12052,10971.33
2015.06.12 12:00:00,1.12051,1.12437,1.11975,1.12245,18809.12
2015.06.12 13:00:00,1.12244,1.12371,1.12125,1.12313,15179.62
2015.06.12 14:00:00,1.12311,1.12742,1.12175,1.12682,18906.83
2015.06.12 15:00:00,1.12682,1.12969,1.12612,1.12774,15076.67
2015.06.12 16:00:00,1.12774,1.12847,1.12684,1.1274,9585.38
2015.06.12 17:00:00,1.12737,1.12803,1.12665,1.12773,5737.22
2015.06.12 18:00:00,1.12773,1.12894,1.12572,1.12597,6867.57
2015.06.12 19:00:00,1.12597,1.12608,1.12482,1.12546,6411.42
2015.06.12 20:00:00,1.12543,1.12706,1.12519,1.12674,4026.98
2015.06.14 21:00:00,1.12144,1.12335,1.12121,1.12142,1847.94
2015.06.14 22:00:00,1.1216,1.12282,1.12149,1.12276,2816.22
2015.06.14 23:00:00,1.12276,1.12285,1.12154,1.12245,3302.87
2015.06.15 00:00:00,1.12244,1.12288,1.12159,1.12237,5011.24
2015.06.15 01:00:00,1.12233,1.12248,1.11953,1.12047,6009.26
2015.06.15 02:00:00,1.12047,1.12108,1.12034,1.12082,4538.55
2015.06.15 03:00:00,1.12081,1.12188,1.12035,1.12177,4763.98
2015.06.15 04:00:00,1.12176,1.1222,1.12075,1.12155,5434.07
2015.06.15 05:00:00,1.12152,1.12157,1.11895,1.11925,7032.2
2015.06.15 06:00:00,1.11926,1.12353,1.11905,1.12281,13106.97
2015.06.15 07:00:00,1.1228,1.12486,1.12232,1.12345,15390.45
2015.06.15 08:00:00,1.12346,1.1261,1.12281,1.1238,12757.22
2015.06.15 09:00:00,1.12382,1.1242,1.12124,1.12167,12581.2
2015.06.15 10:00:00,1.12167,1.12317,1.12072,1.12176,11665.06
2015.06.15 11:00:00,1.12175,1.12262,1.12043,1.12115,10026.48
2015.06.15 12:00:00,1.12114,1.12455,1.12049,1.12246,14060.81
2015.06.15 13:00:00,1.12246,1.12478,1.121,1.12335,15419.08
2015.06.15 14:00:00,1.12337,1.12549,1.12319,1.12529,11544.36
2015.06.15 15:00:00,1.12528,1.1269,1.12404,1.12659,10736.42
2015.06.15 16:00:00,1.12659,1.12878,1.12546,1.12822,9556.46
2015.06.15 17:00:00,1.12822,1.12846,1.12485,1.12564,7961.04
2015.06.15 18:00:00,1.12566,1.1289,1.12566,1.12832,5939.75
2015.06.15 19:00:00,1.12832,1.12947,1.12825,1.12836,5064.71
2015.06.15 20:00:00,1.12837,1.12867,1.12796,1.12842,3144.13
2015.06.15 21:00:00,1.12842,1.12852,1.12767,1.12821,1488.54
2015.06.15 22:00:00,1.12818,1.12821,1.12752,1.1277,2152.23
2015.06.15 23:00:00,1.1277,1.12796,1.12748,1.12756,2333.6
2015.06.16 00:00:00,1.12756,1.1277,1.12675,1.12742,4221.07
2015.06.16 01:00:00,1.1274,1.12799,1.12627,1.12737,5848.71
2015.06.16 02:00:00,1.12738,1.1277,1.12684,1.12726,4364.98
2015.06.16 03:00:00,1.12728,1.12802,1.12694,1.12795,3440.28
2015.06.16 04:00:00,1.12794,1.12836,1.12777,1.12821,3218.94
2015.06.16 05:00:00,1.12823,1.12823,1.12684,1.12799,4641.46
2015.06.16 06:00:00,1.12801,1.13188,1.12595,1.13157,11442.08
2015.06.16 07:00:00,1.13157,1.133,1.12786,1.12914,15579.6
2015.06.16 08:00:00,1.12917,1.13059,1.12542,1.12583,16399.45
2015.06.16 09:00:00,1.12583,1.12708,1.12396,1.1252,12396.64
2015.06.16 10:00:00,1.1252,1.12701,1.12408,1.12506,10082.16
2015.06.16 11:00:00,1.12506,1.12647,1.12314,1.12333,12090.73
2015.06.16 12:00:00,1.12336,1.12352,1.12052,1.12324,15643.56
2015.06.16 13:00:00,1.12323,1.12496,1.12283,1.12448,13015.84
2015.06.16 14:00:00,1.12449,1.1255,1.12144,1.12361,14223.65
2015.06.16 15:00:00,1.1236,1.12411,1.12256,1.1237,9464.93
2015.06.16 16:00:00,1.12371,1.12424,1.12274,1.12419,8665.45
2015.06.16 17:00:00,1.12418,1.12443,1.12344,1.12352,5368.99
2015.06.16 18:00:00,1.12352,1.1244,1.12348,1.124,3313.65
2015.06.16 19:00:00,1.12399,1.1249,1.1239,1.124,4944.33
2015.06.16 20:00:00,1.12401,1.12525,1.12399,1.12483,2819.71
2015.06.16 21:00:00,1.12483,1.1252,1.1244,1.12456,1823.52
2015.06.16 22:00:00,1.12456,1.12497,1.12418,1.1247,1603.59
2015.06.16 23:00:00,1.12469,1.12471,1.12397,1.12417,1564.75
2015.06.17 00:00:00,1.12417,1.12451,1.12391,1.1245,4086.5
2015.06.17 01:00:00,1.12449,1.12583,1.12448,1.12571,4233.96
2015.06.17 02:00:00,1.1257,1.1258,1.12513,1.12539,3982.09
2015.06.17 03:00:00,1.12539,1.12671,1.12522,1.1262,3787.39
2015.06.17 04:00:00,1.1262,1.12621,1.12569,1.12592,2921.79
2015.06.17 05:00:00,1.12592,1.12604,1.12458,1.12483,4302.46
2015.06.17 06:00:00,1.12481,1.12652,1.12418,1.12596,8446.69
2015.06.17 07:00:00,1.12596,1.12784,1.12554,1.12704,12816.33
2015.06.17 08:00:00,1.12703,1.12926,1.12589,1.12623,13687.4
2015.06.17 09:00:00,1.12623,1.12779,1.12602,1.12655,11110.44
2015.06.17 10:00:00,1.12654,1.12776,1.12503,1.1253,10910.95
2015.06.17 11:00:00,1.12528,1.127,1.12471,1.1269,10974.65
2015.06.17 12:00:00,1.12692,1.12845,1.12616,1.12673,12877.75
2015.06.17 13:00:00,1.12671,1.12779,1.12638,1.12678,8473.25
2015.06.17 14:00:00,1.12678,1.1271,1.1225,1.12331,15266.54
2015.06.17 15:00:00,1.1233,1.12539,1.12312,1.1244,10093.33
2015.06.17 16:00:00,1.12442,1.12693,1.12393,1.1265,8659.38
2015.06.17 17:00:00,1.12648,1.127,1.12524,1.12691,9056.64
2015.06.17 18:00:00,1.12687,1.13401,1.12072,1.13333,29788.69
2015.06.17 19:00:00,1.13336,1.13581,1.13293,1.13427,14840.83
2015.06.17 20:00:00,1.13427,1.13427,1.13306,1.13385,4754.42
2015.06.17 21:00:00,1.13378,1.13449,1.13345,1.13412,3542.7
2015.06.17 22:00:00,1.13411,1.13427,1.13309,1.13419,3142.16
2015.06.17 23:00:00,1.13417,1.13705,1.13394,1.13633,6052.6
2015.06.18 00:00:00,1.13629,1.13721,1.13559,1.13625,6336.34
2015.06.18 01:00:00,1.13626,1.13646,1.13545,1.13547,5605.4
2015.06.18 02:00:00,1.13546,1.13617,1.13507,1.13611,4661.72
2015.06.18 03:00:00,1.1361,1.13678,1.13586,1.13619,3659.89
2015.06.18 04:00:00,1.13619,1.13758,1.13616,1.13658,4520.45
2015.06.18 05:00:00,1.13658,1.13747,1.1352,1.13545,7625.07
2015.06.18 06:00:00,1.13545,1.1363,1.13385,1.13469,11030.65
2015.06.18 07:00:00,1.13468,1.13803,1.13463,1.13795,16223.84
2015.06.18 08:00:00,1.13795,1.14199,1.13692,1.13841,20617.55
2015.06.18 09:00:00,1.13841,1.14202,1.13816,1.14185,17100.51
2015.06.18 10:00:00,1.14187,1.14203,1.13861,1.1397,14210.48
2015.06.18 11:00:00,1.1397,1.14128,1.13929,1.14045,11130.4
2015.06.18 12:00:00,1.14045,1.14285,1.13903,1.13934,19148.53
2015.06.18 13:00:00,1.13934,1.14141,1.13865,1.1408,13842.66
2015.06.18 14:00:00,1.1408,1.14126,1.13904,1.14023,17421.19
2015.06.18 15:00:00,1.14024,1.14198,1.13981,1.14029,13212.04
2015.06.18 16:00:00,1.1403,1.14366,1.13412,1.13737,17452.27
2015.06.18 17:00:00,1.13737,1.13876,1.13555,1.13655,11140.07
2015.06.18 18:00:00,1.13656,1.1384,1.13652,1.13706,6432.54
2015.06.18 19:00:00,1.13706,1.1382,1.13617,1.13763,6456.94
2015.06.18 20:00:00,1.13764,1.13764,1.13601,1.13601,3095.47
2015.06.18 21:00:00,1.13598,1.1372,1.13587,1.1369,2408.02
2015.06.18 22:00:00,1.13691,1.13993,1.13658,1.1373,3598.44
2015.06.18 23:00:00,1.1373,1.13749,1.13675,1.13718,2616.75
2015.06.19 00:00:00,1.13718,1.13847,1.13667,1.13839,4104.74
2015.06.19 01:00:00,1.13838,1.13878,1.13728,1.13741,3643.59
2015.06.19 02:00:00,1.13741,1.13767,1.13706,1.13747,2906.79
2015.06.19 03:00:00,1.13746,1.13771,1.13705,1.13726,2677.41
2015.06.19 04:00:00,1.13725,1.1373,1.13534,1.13534,3192.54
2015.06.19 05:00:00,1.13535,1.13567,1.134,1.1348,5615.43
2015.06.19 06:00:00,1.1348,1.13559,1.13326,1.13441,10204.19
2015.06.19 07:00:00,1.13441,1.13445,1.13057,1.13176,14721.47
2015.06.19 08:00:00,1.13176,1.13269,1.12998,1.13138,13310.59
2015.06.19 09:00:00,1.13133,1.13236,1.1307,1.13145,10845.64
2015.06.19 10:00:00,1.13146,1.1316,1.12922,1.12997,8890.16
2015.06.19 11:00:00,1.12997,1.13193,1.12973,1.13062,9648.12
2015.06.19 12:00:00,1.13061,1.13243,1.12967,1.13155,14139.38
2015.06.19 13:00:00,1.13153,1.13495,1.13086,1.13407,13010.02
2015.06.19 14:00:00,1.13414,1.13526,1.13253,1.133,10707.39
2015.06.19 15:00:00,1.13299,1.13395,1.13255,1.13344,8368.56
2015.06.19 16:00:00,1.13344,1.13448,1.13312,1.1343,6275.28
2015.06.19 17:00:00,1.13426,1.13639,1.13407,1.1357,6678.02
2015.06.19 18:00:00,1.1357,1.13661,1.13524,1.13534,5096.46
2015.06.19 19:00:00,1.13536,1.1358,1.13435,1.1346,3852.71
2015.06.19 20:00:00,1.13461,1.13557,1.13409,1.13557,3570.44
2015.06.21 21:00:00,1.13775,1.13797,1.1366,1.13689,1191.28
2015.06.21 22:00:00,1.13691,1.13691,1.1358,1.1361,2148.55
2015.06.21 23:00:00,1.13612,1.13739,1.13603,1.13619,3556.94
2015.06.22 00:00:00,1.13618,1.1373,1.1359,1.13707,4048.33
2015.06.22 01:00:00,1.13706,1.13856,1.13691,1.13748,4567.64
2015.06.22 02:00:00,1.13748,1.13818,1.13705,1.13762,2543.51
2015.06.22 03:00:00,1.13762,1.13845,1.13762,1.1383,2538.72
2015.06.22 04:00:00,1.13828,1.13998,1.1382,1.13972,4690.37
2015.06.22 05:00:00,1.13971,1.14038,1.13905,1.14028,3030.98
2015.06.22 06:00:00,1.14027,1.14038,1.13801,1.13949,8959.53
2015.06.22 07:00:00,1.13948,1.13949,1.13218,1.13223,14391.34
2015.06.22 08:00:00,1.13224,1.1342,1.13122,1.1342,13074.14
2015.06.22 09:00:00,1.1342,1.13627,1.13371,1.13604,9694.92
2015.06.22 10:00:00,1.13604,1.13657,1.13368,1.13431,10874.1
2015.06.22 11:00:00,1.1343,1.13574,1.13348,1.13424,9978.79
2015.06.22 12:00:00,1.13422,1.13676,1.13392,1.13603,11782.05
2015.06.22 13:00:00,1.13604,1.1381,1.13488,1.137,13795.71
2015.06.22 14:00:00,1.13709,1.14053,1.13508,1.13983,17316.41
2015.06.22 15:00:00,1.13981,1.14104,1.13792,1.13807,12414.41
2015.06.22 16:00:00,1.13803,1.13803,1.13445,1.13635,11189.08
2015.06.22 17:00:00,1.13635,1.1366,1.13403,1.13425,6865.26
2015.06.22 18:00:00,1.13426,1.13546,1.13361,1.13364,4370.01
2015.06.22 19:00:00,1.13365,1.13434,1.13212,1.1336,6597.23
2015.06.22 20:00:00,1.13361,1.13454,1.13324,1.13412,3088.62
2015.06.22 21:00:00,1.13415,1.13419,1.13335,1.13402,2453.66
2015.06.22 22:00:00,1.13402,1.13446,1.13384,1.13421,2440.32
2015.06.22 23:00:00,1.13422,1.13477,1.13421,1.13454,2477.36
2015.06.23 00:00:00,1.13454,1.13465,1.1337,1.13371,3723.63
2015.06.23 01:00:00,1.1337,1.13378,1.13206,1.13214,4809.42
2015.06.23 02:00:00,1.13216,1.13238,1.12552,1.12605,11160.09
2015.06.23 03:00:00,1.12597,1.12778,1.12586,1.12649,7758.36
2015.06.23 04:00:00,1.12646,1.1273,1.12605,1.12726,4693.3
2015.06.23 05:00:00,1.12725,1.1283,1.12651,1.12828,5731.48
2015.06.23 06:00:00,1.1283,1.12835,1.12411,1.12645,14277.85
2015.06.23 07:00:00,1.12654,1.12815,1.12592,1.126,15874.84
2015.06.23 08:00:00,1.126,1.12676,1.12313,1.12387,15015.3
2015.06.23 09:00:00,1.12376,1.12505,1.12251,1.12357,10417.64
2015.06.23 10:00:00,1.12355,1.12377,1.1219,1.12203,11635.61
2015.06.23 11:00:00,1.12205,1.12251,1.12,1.12027,12536.73
2015.06.23 12:00:00,1.12026,1.12079,1.11602,1.11689,18728.12
2015.06.23 13:00:00,1.11689,1.1175,1.11354,1.11614,17785.14
2015.06.23 14:00:00,1.11613,1.11964,1.11429,1.11848,15000.15
2015.06.23 15:00:00,1.11848,1.11984,1.11697,1.1189,12340.44
