Time (EET),Open,High,Low,Close,Volume 
2010.05.18 02:00:00,1.23872,1.23897,1.23785,1.23835,429.1
2010.05.18 02:15:00,1.23842,1.23854,1.23784,1.23845,399.9
2010.05.18 02:30:00,1.23838,1.2388,1.23727,1.2375,394.1
2010.05.18 02:45:00,1.23739,1.23842,1.23725,1.23821,439
2010.05.18 03:00:00,1.23833,1.23855,1.2369,1.23738,649.7
2010.05.18 03:15:00,1.23736,1.23748,1.23465,1.23593,442.1
2010.05.18 03:30:00,1.23588,1.23621,1.23437,1.23475,603.4
2010.05.18 03:45:00,1.23459,1.23513,1.23407,1.23426,647.4
2010.05.18 04:00:00,1.23418,1.23456,1.23232,1.23351,521.9
2010.05.18 04:15:00,1.23355,1.23448,1.23284,1.2336,444.4
2010.05.18 04:30:00,1.23373,1.23529,1.23298,1.23529,469.3
2010.05.18 04:45:00,1.23523,1.23603,1.23463,1.23589,536.3
2010.05.18 05:00:00,1.23606,1.23606,1.23449,1.23506,548.6
2010.05.18 05:15:00,1.23515,1.23551,1.23474,1.23517,577.5
2010.05.18 05:30:00,1.23538,1.23538,1.23374,1.23403,583.9
2010.05.18 05:45:00,1.23391,1.23466,1.23171,1.23215,854.3
2010.05.18 06:00:00,1.23203,1.23325,1.23115,1.23265,1002.1
2010.05.18 06:15:00,1.23264,1.23339,1.23197,1.23316,783
2010.05.18 06:30:00,1.23302,1.23413,1.23262,1.23388,979.2
2010.05.18 06:45:00,1.23389,1.23407,1.23282,1.23341,668.1
2010.05.18 07:00:00,1.23353,1.23423,1.23316,1.23373,666.4
2010.05.18 07:15:00,1.23365,1.23456,1.23287,1.23393,616.4
2010.05.18 07:30:00,1.2339,1.23449,1.23351,1.23356,634.6
2010.05.18 07:45:00,1.23378,1.23428,1.23302,1.23332,650.5
2010.05.18 08:00:00,1.23316,1.23336,1.23154,1.23205,561.2
2010.05.18 08:15:00,1.23198,1.23415,1.23155,1.23357,630.7
2010.05.18 08:30:00,1.23373,1.23591,1.23345,1.23551,575.5
2010.05.18 08:45:00,1.23563,1.23647,1.23441,1.23643,606.9
2010.05.18 09:00:00,1.23637,1.2373,1.23525,1.2355,723.2
2010.05.18 09:15:00,1.23567,1.23859,1.23523,1.23825,622.5
2010.05.18 09:30:00,1.23823,1.23837,1.23621,1.23791,1014.9
2010.05.18 09:45:00,1.23792,1.23939,1.23691,1.23854,758.9
2010.05.18 10:00:00,1.23835,1.23934,1.23701,1.23915,924.2
2010.05.18 10:15:00,1.23905,1.24205,1.2386,1.24139,1034.7
2010.05.18 10:30:00,1.24136,1.24174,1.23804,1.23884,958.1
2010.05.18 10:45:00,1.23865,1.23976,1.23648,1.23848,1217
2010.05.18 11:00:00,1.23853,1.24143,1.23824,1.24059,1339
2010.05.18 11:15:00,1.24053,1.24308,1.23947,1.24244,1007.5
2010.05.18 11:30:00,1.24244,1.24337,1.2402,1.24109,1193.7
2010.05.18 11:45:00,1.24104,1.24247,1.23789,1.23814,1223.2
2010.05.18 12:00:00,1.23821,1.24236,1.23786,1.23964,1060.4
2010.05.18 12:15:00,1.23965,1.24139,1.23743,1.23756,1364.9
2010.05.18 12:30:00,1.23741,1.23968,1.23649,1.23806,1239.7
2010.05.18 12:45:00,1.23824,1.24105,1.23774,1.24101,1522.2
2010.05.18 13:00:00,1.24075,1.24147,1.2398,1.24033,1100.9
2010.05.18 13:15:00,1.24024,1.24278,1.23976,1.24254,1787.3
2010.05.18 13:30:00,1.24268,1.24291,1.24113,1.24222,1116.5
2010.05.18 13:45:00,1.24228,1.24245,1.23983,1.24044,1053.3
2010.05.18 14:00:00,1.24043,1.24232,1.24002,1.24177,1075.3
2010.05.18 14:15:00,1.24183,1.24223,1.24057,1.24094,708.4
2010.05.18 14:30:00,1.24084,1.24259,1.24044,1.24214,857.3
2010.05.18 14:45:00,1.24231,1.24442,1.24205,1.24259,767.9
2010.05.18 15:00:00,1.24252,1.24342,1.24208,1.24278,846.1
2010.05.18 15:15:00,1.24268,1.24286,1.24037,1.24152,863.4
2010.05.18 15:30:00,1.24135,1.24195,1.23963,1.24175,882.6
2010.05.18 15:45:00,1.24174,1.24267,1.24077,1.24124,1085.1
2010.05.18 16:00:00,1.24116,1.24205,1.23998,1.24192,977.3
2010.05.18 16:15:00,1.24179,1.24333,1.24082,1.24314,789.1
2010.05.18 16:30:00,1.24314,1.24365,1.24114,1.24178,894.8
2010.05.18 16:45:00,1.24164,1.24323,1.24116,1.24157,1055.1
2010.05.18 17:00:00,1.24142,1.24185,1.23807,1.23975,1117.1
2010.05.18 17:15:00,1.23968,1.24103,1.23902,1.23994,977
2010.05.18 17:30:00,1.23973,1.24042,1.23817,1.23856,992
2010.05.18 17:45:00,1.23842,1.23866,1.23603,1.23746,1053.5
2010.05.18 18:00:00,1.23743,1.23799,1.23545,1.23685,1048.3
2010.05.18 18:15:00,1.2368,1.23746,1.23521,1.2373,1101.6
2010.05.18 18:30:00,1.23734,1.23822,1.23577,1.23604,1153.2
2010.05.18 18:45:00,1.23605,1.23643,1.23473,1.23572,1100
2010.05.18 19:00:00,1.23576,1.23725,1.23424,1.23617,1102.8
2010.05.18 19:15:00,1.23622,1.2371,1.23526,1.23664,892.8
2010.05.18 19:30:00,1.23652,1.23724,1.2356,1.23613,1050.3
2010.05.18 19:45:00,1.23615,1.23665,1.23292,1.2335,1288.7
2010.05.18 20:00:00,1.2334,1.23366,1.22933,1.2299,861.6
2010.05.18 20:15:00,1.22963,1.23129,1.22834,1.22986,1004.3
2010.05.18 20:30:00,1.22967,1.23155,1.22675,1.22796,1068.8
2010.05.18 20:45:00,1.22784,1.22893,1.22619,1.22635,873.5
2010.05.18 21:00:00,1.22621,1.22773,1.22534,1.22733,859.6
2010.05.18 21:15:00,1.22728,1.22777,1.22557,1.22699,824
2010.05.18 21:30:00,1.22699,1.2273,1.22477,1.22565,685
2010.05.18 21:45:00,1.22558,1.22625,1.21999,1.2206,854.6
2010.05.18 22:00:00,1.22058,1.22281,1.2165,1.22278,703.4
2010.05.18 22:15:00,1.22262,1.22327,1.21943,1.21987,669.8
2010.05.18 22:30:00,1.21974,1.22163,1.21918,1.22117,817
2010.05.18 22:45:00,1.22099,1.22158,1.22009,1.22086,953.8
2010.05.18 23:00:00,1.2209,1.2213,1.21942,1.22116,1072.7
2010.05.18 23:15:00,1.22108,1.22215,1.22041,1.22145,987.7
2010.05.18 23:30:00,1.22148,1.22178,1.22019,1.22059,617.9
2010.05.18 23:45:00,1.22067,1.22109,1.21969,1.22014,992.3
2010.05.19 00:00:00,1.22014,1.22027,1.21813,1.21868,750.6
2010.05.19 00:15:00,1.21854,1.21891,1.21578,1.2159,659.9
2010.05.19 00:30:00,1.21614,1.21745,1.21587,1.21709,861.1
2010.05.19 00:45:00,1.21705,1.2186,1.21672,1.21723,1059.7
2010.05.19 01:00:00,1.21667,1.21782,1.21631,1.21679,357.8
2010.05.19 01:15:00,1.21678,1.21751,1.21652,1.21716,362.2
2010.05.19 01:30:00,1.21729,1.21812,1.21683,1.21796,366.5
2010.05.19 01:45:00,1.21788,1.21822,1.21705,1.21807,379.6
2010.05.19 02:00:00,1.21822,1.21863,1.21684,1.21755,310.3
2010.05.19 02:15:00,1.2176,1.21909,1.21744,1.21887,360.2
2010.05.19 02:30:00,1.2187,1.21958,1.21847,1.21861,374.9
2010.05.19 02:45:00,1.21859,1.21879,1.21452,1.21465,404.2
2010.05.19 03:00:00,1.21445,1.21779,1.21439,1.21728,523.8
2010.05.19 03:15:00,1.21745,1.21838,1.21677,1.21765,483.9
2010.05.19 03:30:00,1.21766,1.21878,1.21484,1.21527,428.5
2010.05.19 03:45:00,1.21526,1.2169,1.21521,1.2164,657.8
2010.05.19 04:00:00,1.21652,1.21782,1.21503,1.21764,600.8
2010.05.19 04:15:00,1.21748,1.21877,1.21739,1.21848,500.5
2010.05.19 04:30:00,1.21845,1.21925,1.21753,1.21774,459.8
2010.05.19 04:45:00,1.21752,1.21839,1.21656,1.21828,495.1
2010.05.19 05:00:00,1.2182,1.21961,1.21781,1.21816,666.4
2010.05.19 05:15:00,1.21843,1.21927,1.21806,1.21885,491.4
2010.05.19 05:30:00,1.2186,1.21924,1.21814,1.21915,476.1
2010.05.19 05:45:00,1.21912,1.22098,1.21887,1.22025,936.8
2010.05.19 06:00:00,1.22025,1.2213,1.21945,1.22054,980.6
2010.05.19 06:15:00,1.2206,1.22204,1.22038,1.22136,777.9
2010.05.19 06:30:00,1.22126,1.22243,1.2212,1.22148,903.9
2010.05.19 06:45:00,1.22159,1.22175,1.21817,1.21911,689.2
2010.05.19 07:00:00,1.21891,1.22026,1.2183,1.21949,735.8
2010.05.19 07:15:00,1.2194,1.22082,1.21915,1.21963,637.8
2010.05.19 07:30:00,1.21965,1.22039,1.21855,1.22029,571.2
2010.05.19 07:45:00,1.22035,1.22041,1.21875,1.21893,592.4
2010.05.19 08:00:00,1.21899,1.22081,1.21873,1.2206,551.6
2010.05.19 08:15:00,1.2207,1.22207,1.22013,1.22143,696.6
2010.05.19 08:30:00,1.2215,1.22194,1.22061,1.22082,587.5
2010.05.19 08:45:00,1.22096,1.22112,1.21867,1.2193,855.6
2010.05.19 09:00:00,1.21927,1.22012,1.21636,1.21643,812.9
2010.05.19 09:15:00,1.21659,1.21965,1.21607,1.21935,743.9
2010.05.19 09:30:00,1.21938,1.21962,1.21784,1.21902,977.6
2010.05.19 09:45:00,1.21892,1.22176,1.21874,1.22164,645.9
2010.05.19 10:00:00,1.22142,1.2228,1.21496,1.21913,973.2
2010.05.19 10:15:00,1.21938,1.22035,1.21774,1.21992,980
2010.05.19 10:30:00,1.21992,1.22049,1.2187,1.22013,1069.2
2010.05.19 10:45:00,1.22014,1.22153,1.21882,1.21945,1216.3
2010.05.19 11:00:00,1.21951,1.21966,1.21702,1.21734,1381
2010.05.19 11:15:00,1.21731,1.2186,1.21548,1.21702,1046.8
2010.05.19 11:30:00,1.21709,1.21832,1.21602,1.21638,1114.3
2010.05.19 11:45:00,1.21644,1.21776,1.21571,1.21757,1298.4
2010.05.19 12:00:00,1.2176,1.21967,1.21736,1.21916,1062.5
2010.05.19 12:15:00,1.21918,1.21932,1.21637,1.21702,1404.2
2010.05.19 12:30:00,1.21715,1.21899,1.21697,1.21842,1202.2
2010.05.19 12:45:00,1.21833,1.21928,1.21771,1.21812,1413.8
2010.05.19 13:00:00,1.21793,1.21976,1.21779,1.21894,1115.7
2010.05.19 13:15:00,1.21886,1.21936,1.21643,1.21702,1726.8
2010.05.19 13:30:00,1.21706,1.21922,1.21654,1.21849,1018.8
2010.05.19 13:45:00,1.21859,1.21904,1.21762,1.21814,1153.1
2010.05.19 14:00:00,1.21803,1.22142,1.21788,1.22043,1068.5
2010.05.19 14:15:00,1.22045,1.22125,1.2187,1.22112,797.9
2010.05.19 14:30:00,1.22094,1.22125,1.21888,1.22034,933.3
2010.05.19 14:45:00,1.22028,1.22157,1.21983,1.22106,903.2
2010.05.19 15:00:00,1.22108,1.22694,1.22076,1.22694,760.9
2010.05.19 15:15:00,1.22708,1.22777,1.22307,1.22372,829.9
2010.05.19 15:30:00,1.2238,1.22701,1.22339,1.22658,953.6
2010.05.19 15:45:00,1.22697,1.23279,1.22568,1.23174,1142
2010.05.19 16:00:00,1.23132,1.23239,1.22853,1.22943,893.5
2010.05.19 16:15:00,1.22939,1.23132,1.22709,1.22784,828.4
2010.05.19 16:30:00,1.22784,1.23092,1.22633,1.23078,934.6
2010.05.19 16:45:00,1.23084,1.23212,1.22956,1.23188,1037
2010.05.19 17:00:00,1.23194,1.23491,1.22948,1.23172,1163.1
2010.05.19 17:15:00,1.23191,1.23413,1.22563,1.23296,1011.4
2010.05.19 17:30:00,1.23314,1.2366,1.23199,1.23414,857.1
2010.05.19 17:45:00,1.2343,1.23587,1.23207,1.23361,1130.5
2010.05.19 18:00:00,1.23376,1.23415,1.23188,1.23336,1065.9
2010.05.19 18:15:00,1.2334,1.23507,1.23018,1.2319,1207.4
2010.05.19 18:30:00,1.23186,1.23285,1.23032,1.23123,1096.4
2010.05.19 18:45:00,1.23131,1.23189,1.22874,1.23156,1060.1
2010.05.19 19:00:00,1.23156,1.23256,1.23039,1.23201,1073.1
2010.05.19 19:15:00,1.23211,1.23408,1.23036,1.23318,1030
2010.05.19 19:30:00,1.23283,1.23423,1.23184,1.23299,1063.2
2010.05.19 19:45:00,1.23314,1.23425,1.23151,1.23399,1192.5
2010.05.19 20:00:00,1.23405,1.23475,1.23294,1.23452,838.2
2010.05.19 20:15:00,1.2344,1.23455,1.23313,1.23379,955.1
2010.05.19 20:30:00,1.2337,1.23572,1.23284,1.23558,895.7
2010.05.19 20:45:00,1.23572,1.23966,1.23491,1.23806,861.5
2010.05.19 21:00:00,1.23806,1.23986,1.23747,1.238,839.6
2010.05.19 21:15:00,1.23792,1.23904,1.2363,1.23759,828.3
2010.05.19 21:30:00,1.23767,1.23985,1.23665,1.23933,678.4
2010.05.19 21:45:00,1.23926,1.23984,1.23701,1.23734,753.3
2010.05.19 22:00:00,1.23741,1.23867,1.23604,1.23682,616
2010.05.19 22:15:00,1.23682,1.23903,1.23659,1.23832,759.8
2010.05.19 22:30:00,1.23812,1.23883,1.23703,1.23833,773.1
2010.05.19 22:45:00,1.23844,1.23984,1.23778,1.23848,915
2010.05.19 23:00:00,1.23848,1.23965,1.23808,1.23906,1061.4
2010.05.19 23:15:00,1.239,1.23935,1.23835,1.23898,1041.9
2010.05.19 23:30:00,1.2391,1.24174,1.23854,1.24165,776.6
2010.05.19 23:45:00,1.24168,1.24246,1.24074,1.24136,943.4
2010.05.20 00:00:00,1.24134,1.24316,1.24133,1.24269,889.8
2010.05.20 00:15:00,1.24253,1.24314,1.24138,1.24151,779.1
2010.05.20 00:30:00,1.24177,1.24307,1.24129,1.24287,866.1
2010.05.20 00:45:00,1.24299,1.24309,1.24204,1.24225,1119.1
2010.05.20 01:00:00,1.24202,1.24226,1.24015,1.24041,379
2010.05.20 01:15:00,1.2404,1.24097,1.2399,1.24063,451.7
2010.05.20 01:30:00,1.24054,1.24105,1.23951,1.23966,398.6
2010.05.20 01:45:00,1.23978,1.23989,1.23851,1.23851,413.7
2010.05.20 02:00:00,1.23879,1.23973,1.2385,1.23915,352.6
2010.05.20 02:15:00,1.239,1.23926,1.23823,1.23857,486.5
2010.05.20 02:30:00,1.23848,1.2392,1.238,1.23828,384.7
2010.05.20 02:45:00,1.23817,1.23868,1.23741,1.23847,383.3
2010.05.20 03:00:00,1.23847,1.23853,1.23633,1.23673,550.2
2010.05.20 03:15:00,1.2367,1.23716,1.23556,1.23656,550.2
2010.05.20 03:30:00,1.23653,1.23726,1.23497,1.23535,486.5
2010.05.20 03:45:00,1.23538,1.23563,1.23423,1.23541,713.5
2010.05.20 04:00:00,1.23537,1.23584,1.2337,1.23471,606.6
2010.05.20 04:15:00,1.23428,1.23464,1.23279,1.23356,433.4
2010.05.20 04:30:00,1.23341,1.23426,1.23311,1.23411,458.9
2010.05.20 04:45:00,1.23406,1.23466,1.23215,1.23267,528.9
2010.05.20 05:00:00,1.23292,1.23365,1.23242,1.23332,618.2
2010.05.20 05:15:00,1.23336,1.23509,1.2329,1.23509,523.2
2010.05.20 05:30:00,1.23498,1.23514,1.23424,1.23511,546.9
2010.05.20 05:45:00,1.23503,1.2355,1.23399,1.23537,1034
2010.05.20 06:00:00,1.23553,1.23598,1.2346,1.23555,982.6
2010.05.20 06:15:00,1.23576,1.23604,1.23472,1.23569,796.3
2010.05.20 06:30:00,1.23561,1.23678,1.23532,1.23598,976.7
2010.05.20 06:45:00,1.23606,1.23628,1.23463,1.23626,664.6
2010.05.20 07:00:00,1.236,1.23619,1.23508,1.23572,703.9
2010.05.20 07:15:00,1.23575,1.23623,1.23516,1.23582,646.8
2010.05.20 07:30:00,1.2359,1.23708,1.23561,1.23639,647.9
2010.05.20 07:45:00,1.23622,1.23668,1.23497,1.23527,703.4
2010.05.20 08:00:00,1.23516,1.23543,1.23357,1.23479,570.5
2010.05.20 08:15:00,1.23501,1.23637,1.23477,1.23525,723.7
2010.05.20 08:30:00,1.23541,1.23636,1.2323,1.2341,611.7
2010.05.20 08:45:00,1.23421,1.23517,1.23339,1.23419,697.7
2010.05.20 09:00:00,1.23424,1.23535,1.23347,1.23371,765.8
2010.05.20 09:15:00,1.23365,1.23497,1.23265,1.23425,764.5
2010.05.20 09:30:00,1.23429,1.23739,1.23362,1.237,1014.3
2010.05.20 09:45:00,1.23703,1.24381,1.23666,1.24169,734.5
2010.05.20 10:00:00,1.24203,1.2433,1.24018,1.2403,976.4
2010.05.20 10:15:00,1.24024,1.24038,1.23719,1.24031,1004.7
2010.05.20 10:30:00,1.24032,1.2424,1.24007,1.24152,1070.4
2010.05.20 10:45:00,1.24138,1.2434,1.24101,1.24205,1051
2010.05.20 11:00:00,1.24183,1.24213,1.24006,1.24044,1346.8
2010.05.20 11:15:00,1.24044,1.24052,1.23702,1.23758,1045.5
2010.05.20 11:30:00,1.23762,1.24033,1.2358,1.23989,1128.3
2010.05.20 11:45:00,1.24022,1.24202,1.23929,1.24003,1237.4
2010.05.20 12:00:00,1.24003,1.24083,1.23761,1.23775,1203.1
2010.05.20 12:15:00,1.23793,1.23911,1.23626,1.23794,1305.2
2010.05.20 12:30:00,1.2379,1.23968,1.23754,1.2388,1081.6
2010.05.20 12:45:00,1.23887,1.23935,1.23602,1.23606,1516.8
2010.05.20 13:00:00,1.23622,1.23666,1.2344,1.23545,1199.4
2010.05.20 13:15:00,1.23545,1.23648,1.2347,1.23516,1722.6
2010.05.20 13:30:00,1.23527,1.23563,1.23136,1.23242,1032.4
2010.05.20 13:45:00,1.23238,1.23375,1.23186,1.23334,1107.6
2010.05.20 14:00:00,1.23348,1.23494,1.2331,1.23333,993
2010.05.20 14:15:00,1.23336,1.23517,1.2307,1.23214,897.6
2010.05.20 14:30:00,1.23234,1.23415,1.23113,1.23385,953.6
2010.05.20 14:45:00,1.23414,1.23546,1.23223,1.23517,807.8
2010.05.20 15:00:00,1.23507,1.23535,1.23321,1.23342,691.2
2010.05.20 15:15:00,1.23325,1.2339,1.23195,1.23245,749.8
2010.05.20 15:30:00,1.23229,1.23506,1.23105,1.23462,819.2
2010.05.20 15:45:00,1.23474,1.23745,1.23372,1.23565,980.3
2010.05.20 16:00:00,1.23566,1.23895,1.23529,1.23843,991.4
2010.05.20 16:15:00,1.23829,1.23863,1.23527,1.23534,726.4
2010.05.20 16:30:00,1.23529,1.2375,1.23355,1.23382,931.7
2010.05.20 16:45:00,1.23384,1.23586,1.23357,1.23417,1098.9
2010.05.20 17:00:00,1.2342,1.2365,1.2324,1.23257,1072.2
2010.05.20 17:15:00,1.23261,1.23414,1.22961,1.23212,1037.2
2010.05.20 17:30:00,1.23244,1.23498,1.23157,1.23331,958.5
2010.05.20 17:45:00,1.23342,1.23405,1.23154,1.23324,1082.3
2010.05.20 18:00:00,1.23331,1.23734,1.23308,1.23548,972
2010.05.20 18:15:00,1.23546,1.23752,1.23435,1.23734,1134.8
2010.05.20 18:30:00,1.23747,1.23888,1.23648,1.23728,1148.5
2010.05.20 18:45:00,1.23731,1.2383,1.23643,1.23692,1023.9
2010.05.20 19:00:00,1.23681,1.23762,1.23606,1.23618,1176.1
2010.05.20 19:15:00,1.2361,1.23665,1.23479,1.236,993.1
2010.05.20 19:30:00,1.23598,1.23666,1.23496,1.23511,963.1
2010.05.20 19:45:00,1.23505,1.23557,1.23356,1.23402,1338.5
2010.05.20 20:00:00,1.23402,1.23945,1.23388,1.23873,810.2
2010.05.20 20:15:00,1.23876,1.2496,1.23871,1.24579,1008.2
2010.05.20 20:30:00,1.246,1.25091,1.24553,1.24883,965.1
2010.05.20 20:45:00,1.24891,1.25046,1.24763,1.24935,838.9
2010.05.20 21:00:00,1.24952,1.25208,1.24783,1.25186,895.8
2010.05.20 21:15:00,1.25201,1.25503,1.25014,1.25457,717.5
2010.05.20 21:30:00,1.25428,1.2593,1.25381,1.25725,639.7
2010.05.20 21:45:00,1.25691,1.25983,1.25631,1.25646,799
2010.05.20 22:00:00,1.25635,1.2585,1.25387,1.25416,619.2
2010.05.20 22:15:00,1.25424,1.25603,1.25368,1.25464,745.2
2010.05.20 22:30:00,1.25472,1.25543,1.25126,1.25195,842.9
2010.05.20 22:45:00,1.25215,1.25299,1.24997,1.25101,863
2010.05.20 23:00:00,1.25111,1.25176,1.24835,1.24845,1165.2
2010.05.20 23:15:00,1.24851,1.2502,1.24785,1.24874,1009.7
2010.05.20 23:30:00,1.24855,1.24946,1.24808,1.2483,660.7
2010.05.20 23:45:00,1.24812,1.25025,1.24812,1.24878,802.8
2010.05.21 00:00:00,1.24854,1.24904,1.24582,1.24635,845.3
2010.05.21 00:15:00,1.24675,1.24778,1.24564,1.24621,707.1
2010.05.21 00:30:00,1.24617,1.24708,1.24562,1.24563,852.4
2010.05.21 00:45:00,1.24591,1.24755,1.24559,1.24682,1019.7
2010.05.21 01:00:00,1.24694,1.24833,1.24636,1.24778,383.8
2010.05.21 01:15:00,1.24751,1.2489,1.24747,1.24826,448.3
2010.05.21 01:30:00,1.24836,1.24869,1.24678,1.24735,344.2
2010.05.21 01:45:00,1.2473,1.24847,1.2466,1.24843,447.7
2010.05.21 02:00:00,1.24819,1.24961,1.2476,1.2491,369.5
2010.05.21 02:15:00,1.24913,1.2526,1.24841,1.2526,426.5
2010.05.21 02:30:00,1.2524,1.25327,1.25128,1.25327,420.2
2010.05.21 02:45:00,1.25324,1.25416,1.25222,1.25383,347.3
2010.05.21 03:00:00,1.25395,1.25403,1.25132,1.25218,507
2010.05.21 03:15:00,1.25226,1.25309,1.25116,1.25134,509.4
2010.05.21 03:30:00,1.2514,1.25189,1.25018,1.2508,554.2
2010.05.21 03:45:00,1.25044,1.25348,1.24998,1.25226,665.3
2010.05.21 04:00:00,1.25266,1.25441,1.25238,1.25363,509.1
2010.05.21 04:15:00,1.25383,1.25427,1.25296,1.25352,501
2010.05.21 04:30:00,1.25346,1.25513,1.25343,1.25502,363.2
2010.05.21 04:45:00,1.25527,1.25743,1.25509,1.25668,501.5
2010.05.21 05:00:00,1.25668,1.25851,1.2558,1.25751,720.5
2010.05.21 05:15:00,1.25792,1.25792,1.2561,1.25698,469.6
2010.05.21 05:30:00,1.2569,1.25709,1.25564,1.25618,566
2010.05.21 05:45:00,1.25623,1.25835,1.25592,1.25731,928.1
2010.05.21 06:00:00,1.25725,1.25856,1.25633,1.25821,1006.2
2010.05.21 06:15:00,1.25801,1.25867,1.25764,1.25803,758.1
2010.05.21 06:30:00,1.2577,1.25854,1.2575,1.25813,918.7
2010.05.21 06:45:00,1.25807,1.25985,1.25789,1.25946,689
2010.05.21 07:00:00,1.25949,1.26464,1.25902,1.26398,697.3
2010.05.21 07:15:00,1.26408,1.26711,1.26337,1.26449,626.2
2010.05.21 07:30:00,1.26497,1.26573,1.26315,1.26333,612.6
2010.05.21 07:45:00,1.2634,1.26384,1.26218,1.26275,595.4
2010.05.21 08:00:00,1.26271,1.26304,1.26067,1.26197,557.8
2010.05.21 08:15:00,1.26195,1.26376,1.26177,1.26376,707.6
2010.05.21 08:30:00,1.26334,1.26412,1.26212,1.26244,626.7
2010.05.21 08:45:00,1.26226,1.2624,1.2605,1.26181,694.9
2010.05.21 09:00:00,1.26162,1.26184,1.25707,1.25854,765
2010.05.21 09:15:00,1.25837,1.2589,1.25575,1.25692,751.3
2010.05.21 09:30:00,1.25714,1.25807,1.25492,1.25602,914.6
2010.05.21 09:45:00,1.25598,1.25612,1.25339,1.25513,780.4
2010.05.21 10:00:00,1.25513,1.25734,1.25263,1.25266,1105.7
2010.05.21 10:15:00,1.25274,1.25278,1.24943,1.25095,1005
2010.05.21 10:30:00,1.25116,1.25191,1.24859,1.24908,1151.4
2010.05.21 10:45:00,1.24882,1.25014,1.24741,1.2498,1189.5
2010.05.21 11:00:00,1.24991,1.25183,1.2485,1.24902,1365
2010.05.21 11:15:00,1.2491,1.24953,1.24693,1.24855,994.7
2010.05.21 11:30:00,1.24854,1.25199,1.24787,1.25126,1086.6
2010.05.21 11:45:00,1.25136,1.25178,1.24903,1.25026,1275.3
2010.05.21 12:00:00,1.2501,1.25231,1.24986,1.25126,1090.1
2010.05.21 12:15:00,1.25132,1.25665,1.25101,1.25554,1424
2010.05.21 12:30:00,1.25539,1.25559,1.25221,1.25277,1119.9
2010.05.21 12:45:00,1.25274,1.254,1.25008,1.25112,1399.7
2010.05.21 13:00:00,1.25096,1.25207,1.24984,1.25125,1152.1
2010.05.21 13:15:00,1.25117,1.25406,1.25081,1.25081,1781.8
2010.05.21 13:30:00,1.25115,1.25164,1.24924,1.25052,1027.7
2010.05.21 13:45:00,1.25055,1.25134,1.24915,1.25073,1149.2
2010.05.21 14:00:00,1.25072,1.25147,1.24874,1.24914,1014.2
2010.05.21 14:15:00,1.24904,1.25085,1.2481,1.24992,790.4
2010.05.21 14:30:00,1.24984,1.25224,1.2494,1.25175,941.8
2010.05.21 14:45:00,1.25147,1.25486,1.25092,1.25389,949.9
2010.05.21 15:00:00,1.25378,1.25411,1.24951,1.24957,803
2010.05.21 15:15:00,1.2495,1.25253,1.24932,1.25214,764.1
2010.05.21 15:30:00,1.25231,1.25424,1.25106,1.25241,808.1
2010.05.21 15:45:00,1.25237,1.25737,1.25215,1.25724,1012.6
2010.05.21 16:00:00,1.2571,1.25777,1.25517,1.25567,877.5
2010.05.21 16:15:00,1.25528,1.25583,1.25322,1.25416,790.9
2010.05.21 16:30:00,1.25397,1.25532,1.2525,1.2544,865.1
2010.05.21 16:45:00,1.25438,1.2582,1.25355,1.25665,1141.3
2010.05.21 17:00:00,1.2568,1.25873,1.25594,1.25762,1119
2010.05.21 17:15:00,1.25764,1.25802,1.25418,1.25444,1083.2
2010.05.21 17:30:00,1.25446,1.25724,1.25388,1.25597,969.2
2010.05.21 17:45:00,1.25595,1.25675,1.25448,1.25561,1186
2010.05.21 18:00:00,1.25559,1.25774,1.25535,1.25654,1035.1
2010.05.21 18:15:00,1.25647,1.25705,1.25564,1.25667,1182.9
2010.05.21 18:30:00,1.25662,1.25715,1.25491,1.25576,1123.7
2010.05.21 18:45:00,1.25561,1.25712,1.2519,1.25695,1072.2
2010.05.21 19:00:00,1.25733,1.2582,1.25629,1.25713,1068.5
2010.05.21 19:15:00,1.25725,1.25931,1.25672,1.25808,967.7
2010.05.21 19:30:00,1.25789,1.25836,1.25543,1.25574,896.3
2010.05.21 19:45:00,1.25554,1.2567,1.25458,1.25506,1234.3
2010.05.21 20:00:00,1.25509,1.25622,1.25446,1.25556,785.7
2010.05.21 20:15:00,1.25563,1.25634,1.25495,1.25531,1004
2010.05.21 20:30:00,1.25575,1.25679,1.25541,1.25628,1019.4
2010.05.21 20:45:00,1.25661,1.25986,1.25644,1.25946,860.6
2010.05.21 21:00:00,1.25946,1.25976,1.25728,1.25747,868.3
2010.05.21 21:15:00,1.25748,1.25877,1.25725,1.25823,760.2
2010.05.21 21:30:00,1.2583,1.25897,1.25811,1.25857,679.8
2010.05.21 21:45:00,1.25871,1.25975,1.25797,1.25839,849.8
2010.05.21 22:00:00,1.25834,1.25856,1.25641,1.25694,612
2010.05.21 22:15:00,1.25704,1.25795,1.25606,1.25682,761.5
2010.05.21 22:30:00,1.25694,1.25871,1.25665,1.25851,781.4
2010.05.21 22:45:00,1.25842,1.25962,1.25693,1.2571,910.4
2010.05.21 23:00:00,1.25724,1.25847,1.25665,1.25696,924.9
2010.05.21 23:15:00,1.25684,1.25828,1.25557,1.25633,1138.8
2010.05.21 23:30:00,1.25639,1.25725,1.25557,1.25608,652.3
2010.05.21 23:45:00,1.25611,1.25715,1.25544,1.257,1001.6
